other_links.entity_id,Full Name,Full name (vernacular),First name,Last name,Title (same as alias?),Alias,VIAF ID,Old Occupation data from Kircher DB,expertise/interests,expertise/interests major fields,office/position,Communities,Religion,Gender,Language(s),Published/circulated author?,Publication details,Spouse Name,"Location born (city, country)",birthdate,"Location died (city, country)",deathdate,Biographical notes,comments
47457.0,"Weyerstraet, Elisé van",Elisé van Weyerstraet,Elisé van,Weyerstraet,,,,publisher,,,publisher,professional,Protestant,male,french:2;dutch:1,,,,,,,,,
47458.0,"Wicquefort, Joachim de",Joachim de Wicquefort,Joachim de,Wicquefort,,,,,,,diplomat,secular_official,Protestant,male,latin:1,Yes,"Lettres de M. J. De Wicquefort, 1696.",,,,,,,
47459.0,"Wiegand, Andreas",Andreas Wiegand,Andreas,Wiegand,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47460.0,"Wiegand, Melchior",Melchior Wiegand,Melchior,Wiegand,,,,,,,,,,male,,,,,,,,,,
47461.0,"Wiesenbach, Franz",Franz Wiesenbach,Franz,Wiesenbach,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:2,,,,,,,,,
47462.0,"Wilpenhofer, Christoph",Christoph Wilpenhofer,Christoph,Wilpenhofer,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3,,,,,,,,,
47463.0,"Wiltheim, Alexandre",Alexandre Wiltheim,Alexandre,Wiltheim,,,,Jesuit (S.J.),,religious/morality,jesuit,clergy,Catholic,male,latin:2,Yes,"Acta D. Dagoberti Francorvm Regis Et Martyris, Augustae Treverorum 1653.Livret de prieres a Nostre Dame de Consolation : avec autres prieres communes et quelques miracles nouvellement faicts par son intercession, Treves 1661. Vita venerabilis Yolandae Priorissae, Antverpia 1674.",,,,,,,
47468.0,"Zaragoza, José",José Zaragoza,José,Zaragoza,,mathematician to the King of Spain,,"mathematician to the King of Spain,Jesuit (S.J.)",mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:1,Yes,"Geometria especvlativa, y pratica de los planos, y solidos, 1671.",,,,,,,
47469.0,"Zellani, Gregorio",Gregorio Zellani,Gregorio,Zellani,,,,,,,,,,male,italian:1,,,,,,,,,name unreadable
47470.0,"Zupi, Giovanni Battista",Giovanni Battista Zupi,Giovanni Battista,Zupi,,,,Jesuit (S.J.),"mathematics,natural history",natural philosophy,jesuit,clergy,Catholic,male,latin:1;italian:1,Yes,"Giornale dell'incendio dell'Vessuuio dell'ano M.DC.LX. con le osseruationi matematiche, roma 1660.",,,,,,,
47471.0,"Zyll, Otto van",Otto van Zyll,Otto van,Zyll,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:7,Yes,"Cameracum obsidione liberatum a sereniss. archiduce Leopoldo Guilielmo, Belgii Burgundiaeque gubernatore, Antverpiae 1650.Historia miraculorum B. Mariae Silvaducensis, jam ad D. Gaugerici Bruxellam translatae, antverpiae 1632.",,,,,,,
47476.0,"Wirtlin, Johannes",Johannes Wirtlin,Johannes,Wirtlin,,,,,,,priest,clergy,Catholic,male,latin:1,,,,,,,,,
47481.0,"Henri Louis, Count of Brienne",Count of Brienne Henri Louis,Count of Brienne,Henri Louis,,Count of Brienne,,Count of Brienne,,,count,titled_nobility,Protestant,male,latin:1,,,,,,,,Protestant?,
47482.0,"Flader, Christian Augustin",Christian Augustin Flader,Christian Augustin,Flader,,,,Secretary to Cardinal Ernst Adalbert von Harrach,,,secretary,secular_official,Catholic,male,latin:3;german:2,,,,,,,,,
47483.0,"Fogelius, Martin",Martin Fogelius,Martin,Fogelius,,"Vogel,Vogelius",6.9687638E7,professor in Hamburg,languages,languages,professor,professional,,male,latin:2,,,,,1634.0,,1675.0,what kind of professor?,
47484.0,"Fournier, Georges",Georges Fournier,Georges,Fournier,,,,Jesuit (S.J.),"travel/exploration,geography",travel/exploration,jesuit,clergy,Catholic,male,latin:2,Yes,"Traite_ des fortifications militaires par le P. Georges Fournier, Paris 1648 . Hydrographie, contenant la the_orie et la practique de toutes les parties de la navigation, Paris 1643.Geographica orbis notitia per litoria maris et ripas fluviorum, Paris 1649. Asiae Nova Descriptio, in qua praeter provinciarum situs, et populorum mores, mira deteguntur, et hactenus inedita, Paris 1656.",,,,,,,
47485.0,"Frankenberg, Abraham von",Abraham von Frankenberg,Abraham von,Frankenberg,,"Franckenberg, Amadeus von Friedleben",3.2073892E7,"mystic, author, poet, hymn-writer","mysticism,poetry,hymns","religious/morality,poetry",,,Catholic,male,latin:7,Yes,,,"Bystre, Poland",1593-6-24,"Bystre, Poland",1652-6-25,Catholic?,
47486.0,"Del Monte, Antonio Francesco",Antonio Francesco Del Monte,Antonio Francesco,Del Monte,,,,,,,,,,male,latin:1,,,,,,,,,
47487.0,"Gualdo, Francesco Luigi",Francesco Luigi Gualdo,Francesco Luigi,Gualdo,,Eques Arimeneus,,Eques Arimeneus,,,Eques Arimeneus,,,male,italian:1,,,,,,,,what is this occupation?,
47488.0,"Bocholz, Ferdinand",Ferdinand Bocholz,Ferdinand,Bocholz,,Archdeacon of Brabant,,Archdeacon of Brabant,,,archdeacon,clergy,,male,latin:2,,,,,,,,,
47489.0,"Marius, Leonard",Leonard Marius,Leonard,Marius,,,,"priest, author",,,priest,clergy,Catholic,male,latin:1,,,,,,,,what kind of author?,
47492.0,"Felix, François",François Felix,François,Felix,surgeon of king Louis XIV.,Charles-Francois Tassy,,physician,medicine,natural philosophy,physician,professional,,male,latin:1,,,,,1635.0,,1703.0,would he be Catholic as surgeon to Louis XIV?,
47504.0,"cleric, unidentified",unidentified cleric,unidentified,cleric,,,,,,,,clergy,,male,italian:1,,,,,,,,jesuit?,
47506.0,"Wallenstein, Johann Friedrich von",Johann Friedrich von Wallenstein,Johann Friedrich von,Wallenstein,,,,"count,bishop,Archbishop of Prague",,,"count,bishop,archbishop","clergy,church_official,titled_nobility",Catholic,male,latin:42,,,,,1642.0,,1694.0,,
47507.0,"Coprini, Giovanni Antonio",Giovanni Antonio Coprini,Giovanni Antonio,Coprini,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47512.0,"Damsoniensis, Thadaeus",Thadaeus Damsoniensis,Thadaeus,Damsoniensis,,,,Concionator Cap. to Alexander VII,,,concionator,church_official,Catholic,male,latin:1,,,,,,,,what is this occupation?,
47513.0,"Conti, Giovanni Nicolò",Giovanni Nicolò Conti,Giovanni Nicolò,Conti,,Cardinal,8.2697266E7,Cardinal,,,cardinal,"clergy,church_official,titled nobility",Catholic,male,italian:26,,,,"Poli, Italy",1617.0,"Ancona, Italy",1698-1-20,,
47518.0,"Xyste, Electus praelatus Saganesis",Electus praelatus Saganesis Xyste,Electus praelatus Saganesis,Xyste,,,,,,,,,,male,latin:1,,,,,,,,,
47519.0,"Osten, Christian Gunthard",Christian Gunthard Osten,Christian Gunthard,Osten,,,,,,,,,,male,italian:1,,,,,,,,,
47520.0,"Santacroce, Marcello di",Marcello di Santacroce,Marcello di,Santacroce,,Cardinal,,Cardinal,,,cardinal,"church_official,clergy",Catholic,male,italian:2,,,,,,,,,
47521.0,"Savoia, Pio di",Pio di Savoia,Pio di,Savoia,,Cardinal,,Cardinal,,,cardinal,"clergy,church_official",Catholic,male,italian:1,,,,,,,,,
47522.0,"Bisogni, Gennaro di",Gennaro di Bisogni,Gennaro di,Bisogni,,,,,,,,,,male,italian:1,,,,,,,,,
47523.0,"Grimaldi, Filippo",Filippo Grimaldi,Filippo,Grimaldi,,Claudio Filippo,1.68663873E8,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,,Catholic,male,italian:1,,,,"Coni, Italy",1638-9-27,"Beijing, China",1712-11-9,missionary,
47525.0,"Welz, Georg",Georg Welz,Georg,Welz,,,,,,,,,,male,italian:7,,,,,,,,,
47527.0,"Fano, Vincenzo",Vincenzo Fano,Vincenzo,Fano,,,,,,,,,,male,,,,,,,,,,
47533.0,"gentleman, unidentified",unidentified gentleman,unidentified,gentleman,,,,,,,,,,male,latin:3,,,,,,,,,
47534.0,"count, unidentified",unidentified count,unidentified,count,,,,,,,,,,male,latin:1;german:1,,,,,,,,"is this a count, a Jesuit, or both?",
47535.0,"Jesuit, unidentified",unidentified Jesuit,unidentified,Jesuit,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:1,,,,,,,,,
47542.0,"Ferdinand IV, King of the Romans",King of the Romans Ferdinand IV,King of the Romans,Ferdinand IV,,King of the Romans,,,,,king,titled_nobility,Catholic,male,,,,,"Vienna, Austria",1633-9-8,"Vienna, Austria",1654-7-0,,
47545.0,"Wicelius, Conrad",Conrad Wicelius,Conrad,Wicelius,,Wizel,,,,,pastor,clergy,Catholic,male,latin:3,,,,,,,,pastor in Geisa,
47547.0,"Slavata, Ferdinand",Ferdinand Slavata,Ferdinand,Slavata,,,8.5717922E7,count,,,count,titled_nobility,Catholic,male,latin:1,,,,,1630.0,,1673.0,,
47554.0,"Perugia, governor of [unidentified]",governor of [unidentified] Perugia,governor of [unidentified],Perugia,,,,,,,,,,male,latin:3,,,,,,,,,governor of Perugia?
47556.0,"Schönborn, Johann Philipp",Johann Philipp Schönborn,Johann Philipp,Schönborn,,Elector of Mainz,3.9514709E7,Archbishop Elector of Mainz,,religious/morality,"elector,archbishop","church_official,titled_nobility,clergy",Catholic,male,,Yes,"Die Psalmen Des Koniglichen Propheten Davids, Mainz 1658.Catholische Sonn- vnd Feyerta_gliche Evangelia, vnd darauß gezogene Lehrstu_ck : Sambt etlichen, zu der Christlichen Lehr vnd Lob Gottes geho_rigen, am end beygesetzten, Gesa_ngen, Wurzburg 1653",,"Laubuseschbach, Germany",1605-8-6,"Würzburg, Germany",1673-2-12,,
47562.0,"Grego, Francecho",Francecho Grego,Francecho,Grego,,Dean,,Franciscan (O.F.M.),,,"dean,franciscan",clergy,Catholic,male,italian:2,,,,,,,,what kind of a dean?,"Both letters are collective letters with Sassari,Correa and Monte Vecchio"
47564.0,"Clement IX, Pope (Giulio Rospigliosi)",Pope (Giulio Rospigliosi) Clement IX,Pope (Giulio Rospigliosi),Clement IX,,Pope,,"Jesuit (S.J.), Pope",,,"pope,jesuit","clergy,church_official",Catholic,male,italian:1,,,,"Pistoia, Italy",1600-1-28,"Rome, Italy",1669-12-9,,
47565.0,"Baden-Durlach, Bernhard Gustav von",Bernhard Gustav von Baden,Bernhard Gustav von,Baden-Durlach,"cardinal, major-general, prince abbot of Fulda and Kempten",Cardinal,2.787053E7,Cardinal,,,"cardinal,major general,prince abbott","church_official,titled_nobility,clergy",Catholic convert,male,latin:2,,,,"Karlsburg, Germany",1631-12-24,"Hammelburg, Germany",1677-12-26,,
47566.0,"Conti, Michelangelo",Michelangelo Conti,Michelangelo,Conti,,Later Pope Innocent XIII,6.6461892E7,Pope,,,pope ,"church_official,titled_nobility,clergy",Catholic,male,italian:1,,,,"Rome, Italy",1655-5-13,"Rome, Italy",1724-3-7,,
47567.0,"Theodoli, Carlo di",Carlo di Theodoli,Carlo di,Theodoli,,Marquis,,Marquis,collecting,other,marquis,titled_nobility,Catholic,male,italian:1,,,,,1633?,,1697.0,,
47577.0,"Scafili, Giacomo",Giacomo Scafili,Giacomo,Scafili,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:11;latin:2,,,,,,,,,
47578.0,"Nericio, Botuito",Botuito Nericio,Botuito,Nericio,,,,,,,,,,male,italian:1,,,,,,,,,
47579.0,"Massa, Michele",Michele Massa,Michele,Massa,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,,,,,,,,
47582.0,"Hassbaski, Johannes",Johannes Hassbaski,Johannes,Hassbaski,,,,,,,,,,male,latin:2,,,,,,,,,"name unreadable, Archdeacon of Gnesen"
47583.0,"Ferrari, [unidentified]",[unidentified] Ferrari,[unidentified],Ferrari,,,,,,,,,,male,italian:1,,,,,,,,,
47590.0,"Sabioneta, Duke of [unidentified]",Duke of [unidentified] Sabioneta,Duke of [unidentified],Sabioneta,,,,,,,,,,male,,,,,,,,,,unreadable
47602.0,"Ferrand, Jean",Jean Ferrand,Jean,Ferrand,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:3,Yes,"Disqvisitio reliqviaria : sive de suspicienda, et suspecta earumdem numero reliquiarum, quae in diversis ecclesiis servantur, multitudine, Lugduni 1647. Epinicion pro Liliis : sive Pro avreis Franciae Liliis, aduersus D. Io. Iacobvm Chiffletivm, Lugduni 1663.",,,,,,,
47605.0,"Della Faille, Jean Charles",Jean Charles Della Faille,Jean Charles,Della Faille,,,3.7813468E7,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:1;spanish:3,Yes,"Theoremata de centro gravitatis partium circuli et ellipsis, Antverpiae 1632.",,"Antwerp, Belgium",1597-3-1,"Barcelona, Spain",1652-11-4,,
47609.0,"Dierdorff, Georg",Georg Dierdorff,Georg,Dierdorff,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,latin:4,,,,,,,,,
47610.0,"Billy, Marc de",Marc de Billy,Marc de,Billy,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,french:1,,,,,,,,,
47617.0,"Alberto, Francesco",Francesco Alberto,Francesco,Alberto,,,,Jesuit (S.J.),,,jesuit,clergy,Catholic,male,italian:1,,?,,,,,,,
47620.0,"Pömer, Johann Abraham",Johann Abraham Pömer,Johann Abraham,Pömer,,Pomer,,Councilman,,,councillor,secular_official,Protestant,male,latin:1,,,,,1604.0,,1687.0,,I assume protestant-correspondent of protestants
47621.0,"Hopff, Ludwig",Ludwig Hopff,Ludwig,Hopff,,,,notary,,,notary,secular_official,,male,"latin, hebrew:1",,,,,,,,,
47624.0,"Gusmans, [unidentified]",[unidentified] Gusmans,[unidentified],Gusmans,,Luis Gusman?,,,,,,,,male,latin:1,,,,,,,,,
47628.0,"Visconti, Giovanni Battista",Giovanni Battista Visconti,Giovanni Battista,Visconti,,,,,,,bishop,,Catholic,male,italian:1,,,,,,,,bishop of Novara,
47633.0,"Pantogiotes (?), Erminoi",Erminoi Pantogiotes (?),Erminoi,Pantogiotes (?),,,,,,,,,,male,greek:1,,,,,,,,,letter in greek
47637.0,"Arcamone, Ignazio",Ignazio Arcamone,Ignazio,Arcamone,,,,Jesuit (S.J.),travel/exploration,travel/exploration,jesuit,clergy,Catholic,male,"unidentified language,italian,hebrew,greek:1",Yes,"De Sasatana Peninsula, Goa 1664.",,,1615.0,,1683.0,,
47638.0,"Caracara, Lucio",Lucio Caracara,Lucio,Caracara,,,,,,,,,,male,italian:1,,,,,,,,,different last name
47650.0,"Kalckhoven, Jodocus",Jodocus Kalckhoven,Jodocus,Kalckhoven,,Jost,2429759.0,"Bookseller, publisher",,,"bookseller,publisher",professional,Catholic,male,latin:2,,,,"Warstein, Germany",1620.0,"Köln, Germany",1669.0,"counterreformation writings, editor",
47658.0,"Ferstein, Wilhelm",Wilhelm Ferstein,Wilhelm,Ferstein,,,,,,,jesuit,clergy,Catholic,male,"latin, italian:1",,,,,,,,,correct name is Itzstein
49573.0,"Medici, grand duke of Tuscany, Cosimo III.  de'","Cosimo de' Medici, grand duke of Tuscany",Cosimo III.  de',"Medici, grand duke of Tuscany",,"Cosimo de'Medici, grand duke of Tuscany",,,,,grand duke,titled_nobility,Catholic,male,,,?,Marguerite Louise d'Orléans,"Firenze, Italy",1642-8-14,"Firenze, Italy",1723-10-31,,
52812.0,"Sigüenza y Góngora, Carlos",Carlos Sigüenza y Góngora,Carlos,Sigüenza y Góngora,Maestro,,5.9112593E7,scholar,,,,,Catholic,male,,Yes,"Noticia chronologica de los gobernantes mexicanos, Mexico 1680.Parayso occidental, plantado y cultivado por la liberal benefica mano de los muy catholicos, y poderosos reyes de Espan_a, Mexico 1684.",,"Mexico City, Mexico",1645-8-14,"Mexico City, Mexico",1700-8-22,can we be more specific about occupation? What kind of knowledge did he specialize in?,
52861.0,"Moret, Théodore",Théodore Moret,Théodore,Moret,,,2.9374766E8,Jesuit (S.J.),mathematics,natural philosophy,jesuit,clergy,Catholic,male,latin:6,Yes,"Tractatus physico-mathematicus de aestu mari, Antverpiae 1665.",,"Antwerp, Belgium",1602-0-0,"Breslau, Poland",1667-0-0,duplicity to no. 47241,
52862.0,"Otto, Melchior",Melchior Otto,Melchior,Otto,,,,Prince Bishop of Bamberg,,,prince bishop,"clergy,church_official,secular_official",Catholic,male,,Yes,"Panegyricvs Academiae Novae Bambergensis Reverendissimo, Et Jllvstrissimo Principi, Ac Domino, D. Melchiori Ottoni Imperialis Ecclesiae Bambergensis Episcopo S.R.I. Principi Fvndatori Mvnificentissimo, Bamberg 1649.",,,1603-0-0,,1653-0-0,Is this Melchior Otto Voit von Salzburg?,
52865.0,"Landucci, Ambrosio",Ambrosio Landucci,Ambrosio,Landucci,,Ambrogio,,Augustinian,history,history/classical scholarship,bishop,,Catholic,male,,Yes,"Sacra Ilicetana sylva : sive, Origo et chronicon breve coenobii et congregat[ion]is de Iliceto Ord. Erem. S.P. Augustini in Tuscia, inscriptum et dicatum serenissimo Cosmo magno Hetruriae principi, 1653",,,1599.0,,1669.0,bishop of Porfirio,
52871.0,"Allacci, Leone",Leone Allacci (Leo Allatius),Leone,Allacci,,,5.6655251E7,"theologian, librarian",theology,religious/morality,librarian,,Catholic convert,male,,Yes,"De Templis Graecorvm Recentioribvs , Ad Ioannem Morinum, De Narthece Ecclesiae Veteris, Ad Gasparem de Simeonibus, Nec Non De Graecorvm Hodie Qvorvndam Opinationibvs , Ad Paullum Zacchiam. Eustathii archiepiscopi Antiocheni Commentarius in Hexaemeron: ac de Engastrimytho dissertatio adversus Origenem : Item Origenis de eadem Engastrimytho, Lugduni Batavorum 1629. De Erroribus magnorum virorum in dicendo dissertatio rhetorica, rome 1635. Orationes duae, Aiax et Ulysses, Paris 1637.",,"Chios, Greece",1586.0,"Rome, Italy",1669-1-19,this is Leo Allatius,
52872.0,"Schroek, Lukas, d.A.","Lukas, d.A. Schroek","Lukas, d.A.",Schroek,,,,,medicine,natural philosophy,physician,,,male,,Yes,"Disputatio Medica De Viperae et Venenorum in genere omnium Natura, differentiis, Symptomatibus, horumque Curatione generica, Basileae 1640. Disputatio Physica De Temperamentis, Altdorf 1639.",,,,,,,
52874.0,"Duke of Schleswig-Holstein-Gottorf, Friedrich III.",Friedrich III. Duke of Schleswig-Holstein-Gottorf,Friedrich III.,Duke of Schleswig-Holstein-Gottorf,,,,Duke of Schleswig-Holstein-Gottorf,,,duke,titled_nobility,Protestant,male,latin:8,Yes,"Copia. Ordnungs unser von Gottes Gnaden Friederichs Erben zu Norwegen, Hertzogen zu Schleswig, Holstein, Stormarn und der Dithmarschen, Graffen zu Oldenburg und Delmenthorst, etc., 1623.",Duchess Elisabeth of Saxony,"Gottorf, Germany",1597-12-22,"Tönning, Germany",1569-8-10,,
52875.0,"Lippay, Georg",Georg Lippay,Georg,Lippay,Archbishop of Veszprém in Hungary,,,Bishop of Veszprém in Hungary,,,"bishop,archbishop","clergy,church_official",Catholic,male,,,,,,,,,see this article: http://www.history.ox.ac.uk/cofk/events/budapest-2010/kiss,
52876.0,"Barberini, Antonio",Antonio Barberini,Antonio,Barberini,Archbishop of Reims,,1.22172229E8,cardinal,,,cardinal,"clergy,church_official",Catholic,male,,,,,"Rome, Italy",1607-8-5,"Nemi, Italy",1671-8-3,,
52877.0,"Rapaccioli, Francesco Angelo",Francesco Angelo Rapaccioli,Francesco Angelo,Rapaccioli,Bishop of Terni,,8.9414464E7,cardinal,,,cardinal,"clergy,church_official",Catholic,male,,Yes,"Bando et ordini da osseruarsi da' fornari, e misuratori di Roma per l'essattione del grosso da pagarsi per meta_ da ciascuno di loro per ogni rubbio di grano, che ad essi fornari si misurara_ in Roma inconformita_ [sic] dell'impositione publicata dall'Inclito Popolo Romano, e da esso ceduta all'Annona di Roma, 1642. Quarta estrattione del Monte Carbognano, Rome 1643. Bando sopra il mantenere, e conseruare le passonate di Fiumicino, Rome 1643.Francesco Rapaccioli Protonotario Apostolico dell'vna, e l'altra Signatura Referendario, della Santita_ di N.S. ... Generale Tesoriere, Rome 1643. Precetto, Rome 1644. Bando contro quelli, che portano, o_ riceuono sale forastiero nelle citta_, terre, e luoghi mediate, & immediate soggetti alla S. Sede Apostolica, & per le fraudi del sale della salara di Roma, Rome 1645. Editto che tutti quelli che pigliano l'acqua dall'infrascritti condotti dell'Acqua Vergine, debbano fra quindici giorni dar nota negl'atti dell'infrascritto notaro della quantita_ che ne hanno, e del luogo preciso doue la pigliano, Rome 1645.",,"Collescipoli, Italy",1608-0-0,"Rome, Italy",1657-5-15,,
52878.0,"Spada, Bernardino",Bernardino Spada,Bernardino,Spada,"Bishop of Albano, Frascati, Sabina and Palestrina",,7.3996886E7,cardinal,,,cardinal,"clergy,church_official",Catholic,male,,,?,,"Brisighella, Italy",1594-4-21,"Rome, Italy",1661-11-10,,
52879.0,"Hirt, Johann Martin",Johann Martin Hirt,Johann Martin,Hirt,,,3.7810069E7,,,,councillor,,Protestant,male,,,,,,,,1661-3-0,councillor of Duke August,I suggest protestant
CHECK,"Bernhardi de Bernitz, Sophianna Corbiniana","Bernhardi de Bernitz, Sophianna Corbiniana",Sophianna Corbiniana,Bernhardi de Bernitz,,,,,,,,,,,,,,,,,,,,
47312.0,"Reisel, Salomon","Reisel, Salomon",Salomon,Reisel,,,7.7116243E7,,,,,,,,,,,,,,,,,
47331.0,"Sachs von Löwenheim, Philipp JaKob","Sachs von Löwenheim, Philipp JaKob",Philipp JaKob,Sachs von Löwenheim,,,,,,,,,,,,,,,,,,,,
46807.0,"Johann Friedrich, Duke of Brunswick-Lüneburg"," Duke of Brunswick-Lüneburg, Johann Friedrich",Johann Friedrich, Duke of Brunswick-Lüneburg,,,,,,,,,,,,,,,,,,,,
47073.0,Jacobus Golius,"Golius, Jacobus",Jacobus,Golius,,Jacob van Gool,1.0605557E7,"orientalist, mathematician, chair of mathematics, chair of Arabic (at Leiden)","orientalism,languages,mathematics","languages,natural philosophy",,professional,Protestant,male,latin:1,Yes,"Castell, Edmund, and Jacobus Golius. Lexicon heptaglotton, hebraicum, chaldaicum, syriacum, samaritanum, æthiopicum, arabicum, conjunctim; et persicum, separatim. In quo, omnes voces ... tam in mssis. qua_m impressis libris, cumprimis autem in Bibliis polyglottis ... continentur ... Cui accessit brevis, & harmonica ... grammaticæ omnium præcedentium linguarum delineatio. Londini: T. Roycroft, 1669; Jacobi Golii Lexicon arabico-latinum, contextum ex probatioribus orientis lexicographis. Lugduni Batavorum: typis Bonaventurae & Abrahami Elseviriorum, prostant Amstelodami apud Johannem Ravesteynivm, 1653. ",,"The Hague, TheNetherlands",1596.0,"Leiden, The Netherlands",1667-9-28,,
