documentid,title,doc_type,subject,language,,author_ln,author_fn,author_occupation,,recipient_fn,recipient_ln,recipient_occupation,source_location,source_lat,source_long,sent_yr,,,,,,
566,"Joseph Marie Suáres to Kircher, Rome, 10 October 1654",letter,,Latin,178,Suáres,Joseph Marie,Bishop of Vaison (France),,,,,Rome,41.8955,12.4823,1654,0,10,16,,,
2712,"Gilbert Talbot to Kircher, fermo, 21 October 1651",letter,,Italian,771,Talbot,Gilbert,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Fermo,43.1656,13.7242,1651,0,21,16,,,
1707,"Francesco Maria Tassara to Kircher, Cadiz, 5 July 1665",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Cadiz,36.5297,-6.2927,1665,0,5,16,,,
2226,"Francesco Maria Tassara to Kircher, Genoa, 1 May 1677",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1677,0,1,16,,,
2227,"Francesco Maria Tassara to Kircher, Genoa, 30 January 1677",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1677,0,30,16,,,
2046,"Francesco Maria Tassara to Kircher, Genoa, 30 July 1671",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1671,0,30,16,,,
2037,"Francesco Maria Tassara to Kircher, Genoa, 11 February 1669",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1669,0,11,16,,,
2022,"Francesco Maria Tassara to Kircher, Genoa, 24 February 1668",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1668,0,24,16,,,
2024,"Francesco Maria Tassara to Kircher, Genoa, 2 June 1668",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1668,0,2,16,,,
2058,"Francesco Maria Tassara to Kircher, Genoa, 7 January 1668",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1668,0,7,16,,,
2069,"Francesco Maria Tassara to Kircher, Genoa, 14 January 1668",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1668,0,14,16,,,
1735,"Francesco Maria Tassara to Kircher, Genoa, 8 January 1667",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1667,0,8,16,,,
1734,"Francesco Maria Tassara to Kircher, Genoa, 20 November 1666",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1666,0,20,16,,,
1646,"Francesco Maria Tassara to Kircher, Genoa, 5 January 1664",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1664,0,5,16,,,
1709,"Francesco Maria Tassara to Kircher, Genoa, 18 January 1664",letter,,Italian,772,Tassara,Francesco Maria,,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1664,0,18,16,,,
2034,"Matteo Taverna to Kircher, Florence, 31 June 1668",letter,,Italian,773,Taverna,Matteo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1668,0,31,16,,,
2509,"Matteo Taverna to Kircher, Perugia, 19 February 1647",letter,,Italian,773,Taverna,Matteo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Perugia,43.1107,12.3892,1647,0,19,16,,,
2510,"Matteo Taverna to Kircher, Perugia, 26 January 1647",letter,,Italian,773,Taverna,Matteo,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Perugia,43.1107,12.3892,1647,0,26,16,,,
1339,"Paolo Antonio Terentii to Kircher, Pisciano, 4 June 1672",letter,,Italian,774,Terentii,Paolo Antonio,,51,Kircher,Athanasius,Jesuit (S.J.),Pisciano,41.9065,12.9599,1672,0,4,16,,,
1884,"Anthony Terill (or Boville, Bonvill) to Kircher, Parma, 11 May 1660",letter,,Italian,775,Terillo,Antonio,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Parma,44.8079,10.3295,1660,0,11,16,,,
2656,"Ignaz Teylin to Kircher, Sienna, 26 March 1652",letter,,Italian,776,Teylin,Ignaz,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Siena,43.2938,11.4339,1652,0,26,16,,,
2717,"Ignaz Teylin to Kircher, Siena, 28 March 1651",letter,,Italian,776,Teylin,Ignaz,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Siena,43.2938,11.4339,1651,0,28,16,,,
2138,"Carlo di Theodoli to Kircher, S. Vito, 7 August 1673",letter,,Italian,933,Theodoli,Carlo di,Marquis,51,Kircher,Athanasius,Jesuit (S.J.),S. Vito,-14.4006,-72.9547,1673,0,7,16,,,
1689,"Johann Tilemann to Kircher, Ingolstadt, 11 October, 1664",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Ingolstadt,48.7621,11.4254,1664,0,11,16,,,
2794,"Johann Tilemann to Kircher, Mainz, 31 March 1656",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1656,0,31,16,,,
2814,"Johann Tilemann to Kircher, Mainz, 15 January 1656",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1656,0,15,16,,,
2786,"Johann Tilemann to Kircher, Mainz, 22 May 1655",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Mainz,49.9951,8.2674,1655,0,22,16,,,
2768,"Johann Tilemann to Kircher, Marburg, 29 June 1654",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Marburg,50.8148,8.7692,1654,0,29,16,,,
2804,"Johann Tilemann to Kircher, Marburg, 26 March 1653",letter,,Greek,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Marburg,50.8148,8.7692,1653,0,26,16,,,
2785,"Johann Tilemann to Kircher, Marburg, undated",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),Marburg,50.8148,8.7692,0,,,16,,,
2784,"Johann Tilemann to Kircher, no place, undated",letter,,Latin,777,Tilemann,Johann,author,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
1107,"Terenzio Tornatore to Alexander Canisius, no place, undated",letter,,Latin,873,Tornatore,Terenzio,,874,Canisius,Alexander,physician,no place given,0.0000,0.0000,0,,,16,,,
922,"Evangelista Torricelli to Kircher, Florence, 30 June 1646",letter,"optics,geometry,Ars magna lucis et umbrae",Latin,778,Torricelli,Evangelista,"mathematician of the Grand Duke of Tuscany,mathematician,len",51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1646,0,30,16,,,
2835,"Evangelista Torricelli to Kircher, Florence, 14 October 1645",letter,,Italian,778,Torricelli,Evangelista,"mathematician of the Grand Duke of Tuscany,mathematician,len",51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1645,0,14,16,,,
1690,"Bartolomeo Torrini to Kircher, Turin, 2 June 1660",letter,,Italian,779,Torrini,Bartolomeo,,51,Kircher,Athanasius,Jesuit (S.J.),Turin,45.0706,7.6866,1660,0,2,16,,,
2626,"Zacharias Traber to Kircher, Pozsony, 25 May 1650",letter,,Latin,780,Traber,Zacharias,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Pozsony,48.1484,17.1073,1650,0,25,16,,,
2019,"Francesco Travagin to Kircher, Venice, 12 August 1667",letter,,Latin,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,1667,0,12,16,,,
2170,"Francesco Travagin to Kircher, Venice, 7 May 1667",letter,,Latin,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,1667,0,7,16,,,
1655,"Francesco Travagin to Kircher, Venice, 18 December, 1666",letter,,Latin,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,1666,0,18,16,,,
1684,"Francesco Travagin to Kircher, Venice, 20 March 1666",letter,,Italian,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,1666,0,20,16,,,
1695,"Francesco Travagin to Kircher, Venice, 22 December 1663",letter,,Italian,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,1663,0,22,16,,,
1728,"Francesco Travagin to Kircher, Venice, April, no year",letter,,Latin,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,45.4343,12.3388,0,0,4,16,,,
1737,"Francesco Travagin to Kircher, Venice, undated",letter,,Latin,781,Travagin,Francesco,Member of the Royal Society,51,Kircher,Athanasius,Jesuit (S.J.),Venice,43.7904,7.6071,0,0,13,16,,,
1662,"Matthias Abdias Treu to Kircher, Altdorf, 11 January, 1666","letter,excerpt",,German,782,Treu,Matthias Abdias,,51,Kircher,Athanasius,Jesuit (S.J.),Altdorf,46.8805,8.6446,1666,0,11,16,,,
2709,"Lelio da Treviso to Kircher, no place, undated",letter,,Italian,783,Treviso,Lelio da,Servite (O.S.M.),51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2546,"Zacharias Ignaz Trinkellii to Kircher, Vienna, 21 May 1650",letter,,Latin,784,Trinkellii,Zacharias Ignaz,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1650,0,21,16,,,
2547,"Zacharias Ignaz Trinkellii to Kircher, Vienna, 13 August 1650",letter,,Latin,784,Trinkellii,Zacharias Ignaz,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1650,0,13,16,,,
2493,"Andreas Trombavig to Kircher, Vienna, 1 January 1640",letter,,Latin,971,Trombavig,Andreas,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1640,0,1,16,,,
1656,"Eusebius Truchses to Kircher, Ingolstadt, 26 August 1660",letter,,Italian,785,Truchses,Eusebius,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Ingolstadt,48.7621,11.4254,1660,0,26,16,,,
2256,"Eusebius Truchses to Kircher, Naples, 9 September 1672",letter,,Italian,785,Truchses,Eusebius,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1672,0,9,16,,,
2204,"Albrecht Tylkowski to Kircher, Loreto, 8 December 1672",letter,,Latin,786,Tylkowski,Albrecht,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1672,0,8,16,,,
2303,"Albrecht Tylkowski to Kircher, Neiße, undated",letter,,Italian,786,Tylkowski,Albrecht,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Neiße,50.4810,17.3355,0,,,16,,,
2271,"Albrecht Tylkowski to Kircher, Vilnius, 18 March 1674",letter,,Italian,786,Tylkowski,Albrecht,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),vilnius,54.6894,25.2800,1674,0,18,16,,,
2252,"Albrecht Tylkowski to Kircher, Vilnius, 24 March 1673",letter,,Latin,786,Tylkowski,Albrecht,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Vilnius,54.6894,25.2800,1673,0,24,16,,,
2257,"Albrecht Tylkowski to Kircher, Vilnius, 22 July 1673",letter,,Latin,786,Tylkowski,Albrecht,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),vilnius,54.6894,25.2800,1673,0,22,16,,,
2273,"Karl Ultsch to Kircher, Fulda, 16 September 1676",letter,,Latin,787,Ultsch,Karl,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Fulda,50.5539,9.6743,1676,0,16,16,,,
945,"Antoine Valat to Kircher, Toulouse, 16 May 1642",letter,,Latin,788,Valat,Antoine,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Toulouse,50.6059,3.3884,1642,0,16,16,,,
672,"Valdebano [unidentified] to Kircher, Peggi, 29 March 1652",letter,,Italian,210,Valdebano,[unidentified],,51,Kircher,Athanasius,Jesuit (S.J.),Peggi,,,1652,0,29,16,,,
899,"Pietro Pellegrino della Valle to Kircher, Gaeta, 26 June 1638",letter,,Latin,789,Valle,Pietro Pellegrino della,"collector, traveler",51,Kircher,Athanasius,Jesuit (S.J.),Gaeta,41.2141,13.5710,1638,0,26,16,,,
974,"Pietro Pellegrino della Valle to Kircher, no place, 6 October 1634",letter,,Latin,789,Valle,Pietro Pellegrino della,"collector, traveler",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1634,0,6,16,,,
999,"Pietro Pellegrino della Valle to Kircher, no place, undated",letter,,Latin,789,Valle,Pietro Pellegrino della,"collector, traveler",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
2799,"Pietro Pellegrino della Valle to Kircher, no place, undated",letter,,Latin,789,Valle,Pietro Pellegrino della,"collector, traveler",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
624,"Prince of Valletano [unidentified] to Kircher, Genoa, 2 March 1652",letter,,Italian,196,Valletano,Prince of,prince,51,Kircher,Athanasius,Jesuit (S.J.),Genoa,44.4071,8.9340,1652,0,2,16,,,
1185,"Giovanni Francesco Vanni to Kircher, Viterbo, 22 December 1669",letter,,Italian,791,Vanni,Giovanni Francesco,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Viterbo,42.4174,12.1049,1669,0,22,16,,,
909,"Philipp Ernst Vegelin van Claesbergen to Kircher, Lewardia in Frisia, 5 December 1653",letter,,German,792,Vegelin van Claerbergen,Philipp Ernst,,51,Kircher,Athanasius,Jesuit (S.J.),Lewardia in Frisia,53.2000,5.8000,1653,0,5,16,,,
1325,"Georg Vehr to Kircher, Naples, 19 April 1672",letter,,Italian,793,Vehr,Georg,,51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1672,0,19,16,,,
2775,"Ferdinand Verbiest to Kircher, Coimbra, 18 December 1656",letter,,Latin,794,Verbiest,Ferdinand,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Coimbra,40.2115,-8.4292,1656,0,18,16,,,
2633,"Ferdinand Verbiest to Kircher, Hispali, 4 August 1654",letter,,Latin,794,Verbiest,Ferdinand,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Hispali,37.4000,-5.9833,1654,0,4,16,,,
1840,"Ferdinand Verbiest to Johannes Grueber, Venice, 10 May 1664","letter,excerpt,copy,apograph","Chinese language,China illustrata,China",Latin,794,Verbiest,Ferdinand,Jesuit (S.J.),77,Grueber,Johannes,Jesuit (S.J.),Venice,45.4343,12.3388,1664,0,10,16,,,
2295,"Pierre Verne to Kircher, La Flèche, 1 September, 1672",letter,,Latin,795,Verne,Pierre,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),La Flèche,47.6977,-0.0750,1672,0,1,16,,,
2813,"Henricus Verstegen to Kircher, Amsterdam, 8 September 1654","letter,copy,apograph",,Latin,796,Verstegen,Henricus,,51,Kircher,Athanasius,Jesuit (S.J.),Amsterdam,52.3738,4.8909,1654,0,8,16,,,
927,"Johann Vesling to Kircher, no place, 1 June 1648",letter,,Latin,797,Vesling,Johann,"professor of anatomy and pharmacy,anatomist",51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,1648,0,1,16,,,
955,"Johann Vesling to Kircher, Passau, 20 February 1648",letter,,Latin,797,Vesling,Johann,"professor of anatomy and pharmacy,anatomist",51,Kircher,Athanasius,Jesuit (S.J.),Passau,48.5735,13.4639,1648,0,20,16,,,
921,"Johann Vesling to Kircher, Passau, 11 September 1647",letter,,Latin,797,Vesling,Johann,"professor of anatomy and pharmacy,anatomist",51,Kircher,Athanasius,Jesuit (S.J.),Passau,48.5735,13.4639,1647,0,11,16,,,
2782,"Johann Vesling to Kircher, Passau, 13 December 1647",letter,,Latin,797,Vesling,Johann,"professor of anatomy and pharmacy,anatomist",51,Kircher,Athanasius,Jesuit (S.J.),Passau,48.5735,13.4639,1647,0,13,16,,,
1930,"Gaspard Veyron to Kircher, Montélimar, 15 February 1664",letter,,Latin,798,Veyron,Gaspard,,51,Kircher,Athanasius,Jesuit (S.J.),Montélimar,44.5587,4.7509,1664,0,15,16,,,
2163,"Diego Vicente de Vidania to Kircher, Caragoca, 26 July 1672",letter,,Spanish,799,Vidania,Diego Vicente de,,51,Kircher,Athanasius,Jesuit (S.J.),Caragoca,41.6563,-0.8765,1672,0,26,16,,,
2042,"Diego Vicente de Vidania to Kircher, Huesca, 4 September 1668",letter,,Spanish,799,Vidania,Diego Vicente de,,51,Kircher,Athanasius,Jesuit (S.J.),Huesca,42.1401,-0.4089,1668,0,4,16,,,
2128,"Diego Vicente de Vidania to Kircher, no place, undated",letter,,Spanish,799,Vidania,Diego Vicente de,,51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
1813,"Antonio Vischi to Kircher, Naples, 4 September 1660",letter,,Italian,800,Vischi,Antonio,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Naples,40.8333,14.2500,1660,0,4,16,,,
2877,"Giovanni Battista Visconti to Kircher, Vienna, 22 December 1654",letter,,Italian,996,Visconti,Giovanni Battista,,51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1654,0,22,16,,,
1376,"Muzio Vitelleschi to Kircher, Rome, 7 January 1638",letter,,Italian,801,Vitelleschi,Muzio,"Jesuit (S.J.),General of the Society of Jesus",51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1638,0,7,16,,,
1377,"Muzio Vitelleschi to Kircher, Rome, 30 July 1637",letter,,Italian,801,Vitelleschi,Muzio,"Jesuit (S.J.),General of the Society of Jesus",51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1637,0,30,16,,,
1374,"Muzio Vitelleschi to Kircher, Rome, 31 July 1632",letter,,Latin,801,Vitelleschi,Muzio,"Jesuit (S.J.),General of the Society of Jesus",51,Kircher,Athanasius,Jesuit (S.J.),Rome,41.8955,12.4823,1632,0,31,16,,,
1593,"Jacques Viva (Fiva) to Kircher, Ingolstadt, 4 June 1644",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Ingolstadt,48.7621,11.4254,1644,0,4,16,,,
1591,"Jacques Viva (Fiva) to Kircher, Ingolstadt, 15 December 1642",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Ingolstadt,48.7621,11.4254,1642,0,15,16,,,
2564,"Jacques Viva to Kircher, Loreto, 30 April 1648",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1648,0,30,16,,,
1589,"Jacques Viva (Fiva) to Kircher, Loreto, 20 April 1647",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1647,0,20,16,,,
1590,"Jacques Viva (Fiva) to Kircher, Loreto, 19 October 1646",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1646,0,19,16,,,
1592,"Jacques Viva (Fiva) to Kircher, Loreto, 8 November 1646",letter,,Latin,802,Viva (Fiva),Jacques,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1646,0,8,16,,,
1874,"Vincenzo Viviani to Kircher, Florence, 7 April 1661",letter,,Italian,803,Viviani,Vincenzo,"mathematician, assistant to Galileo, member of Accademia del Cimento",51,Kircher,Athanasius,Jesuit (S.J.),Florence,43.7687,11.2569,1661,0,7,16,,,
2707,"Simon Wagnereck (Wangnereck) to Kircher, Dillingen, 19 December 1651",letter,,Latin,805,Wagnereck (Wangnereck),Simon,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Dillingen,48.5812,10.4953,1651,0,19,16,,,
2705,"Simon Wagnereck (Wangnereck) to Kircher, Munich, 25 March 1650",letter,,Latin,805,Wagnereck (Wangnereck),Simon,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Munich,48.1391,11.5802,1650,0,25,16,,,
2706,"Simon Wagnereck (Wangnereck) to Kircher, Munich, 14 June 1650",letter,,Latin,805,Wagnereck (Wangnereck),Simon,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),Munich,48.1391,11.5802,1650,0,14,16,,,
2701,"Simon Wagnereck (Wangnereck) to Kircher, no place, undated",letter,,Latin,805,Wagnereck (Wangnereck),Simon,Jesuit (S.J.),51,Kircher,Athanasius,Jesuit (S.J.),no place given,0.0000,0.0000,0,,,16,,,
404,"Wilderich von Walderdorff to Kircher, Pozsony, 22 July 1662",letter,,Latin,65,Walderdorff,Wilderich von,"Bishop of Vienna,Baron",51,Kircher,Athanasius,Jesuit (S.J.),Pozsony,48.1484,17.1073,1662,0,22,16,,,
2113,"Wilderich von Walderdorff to Kircher, Vienna, 18 February 1674",letter,,Latin,65,Walderdorff,Wilderich von,"Bishop of Vienna,Baron",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1674,0,18,16,,,
1700,"Wilderich von Walderdorff to Kircher, Vienna, 30 September 1662",letter,,Latin,65,Walderdorff,Wilderich von,"Bishop of Vienna,Baron",51,Kircher,Athanasius,Jesuit (S.J.),Vienna,48.2092,16.3728,1662,0,30,16,,,
1059,"Johann Friedrich von Waldstein to Kircher, Loreto, 28 September 1667",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Loreto,43.4403,13.6074,1667,0,28,16,,,
2041,"Johann Friedrich von Waldstein to Kircher, Neuhaus, 28 June 1668",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Neuhaus,49.1515,15.0108,1668,0,28,16,,,
1324,"Johann Friedrich von Waldstein to Kircher, Olmütz, 5 June 1672",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1672,0,5,16,,,
1323,"Johann Friedrich von Waldstein to Kircher, Olmütz, 17 December 1671",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1671,0,17,16,,,
1052,"Johann Friedrich von Waldstein to Kircher, Olmütz, 3 August 1669",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1669,0,3,16,,,
1067,"Johann Friedrich von Waldstein to Kircher, Olmütz, 26 September 1669",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1669,0,26,16,,,
1068,"Johann Friedrich von Waldstein to Kircher, Olmütz, 11 July 1669",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1669,0,11,16,,,
6041,"Johann Friedrich von Waldstein to Kircher, Olmütz, 22 August 1669",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Olmütz,49.5954,17.2519,1669,0,22,16,,,
1173,"Johann Friedrich von Waldstein to Kircher, Prague, 21 January 1670",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),Prague,50.0878,14.4205,1670,0,21,16,,,
1057,"Johann Friedrich von Waldstein to Kircher, Teplitz (Dux, Duchovcov), 18 May 1668",letter,,Latin,806,Waldstein,Johann Friedrich von,"count,bishop,Archbishop of Prague",51,Kircher,Athanasius,Jesuit (S.J.),"Teplitz (Dux, Duchovcov)",42.5602,12.6468,1668,0,18,16,,,
